0.864265136544368,42000,362.99135734863455,0.864265136544368,42000,362.99135734863455,0,0,0,0.864265136544368,362.99135734863455,0,0,0,Zone 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
0,1,0,0,1,0,0,1,0,0,0,0,1,0,Collection Zone
0.8642548480411414,28000,241.99135745151958,0.8642548480411414,28000,241.99135745151958,0,0,0,0.8642548480411414,241.99135745151958,0,0,0,Zone 0
0.8285122491250624,14000,115.99171487750874,0.8285122491250624,14000,115.99171487750874,0,0,0,0.8285122491250624,115.99171487750874,0,0,0,Zone 1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
0,1,0,0,1,0,0,1,0,0,0,0,1,0,Collection Zone
0.860683547016178,28000,240.99139316452982,0.860683547016178,28000,240.99139316452982,0,0,0,0.860683547016178,240.99139316452982,0,0,0,Zone 0
1.0999214341832726,14000,153.98900078565816,1.0999214341832726,14000,153.98900078565816,0,0,0,0.8285122491250624,115.99171487750874,0,0,0,Zone 1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
0,1,0,0,1,0,0,1,0,0,0,0,1,0,Collection Zone
0.8142275551746304,14000,113.99185772444825,0.8142275551746304,14000,113.99185772444825,0,0,0,0.8142275551746304,113.99185772444825,0,0,0,Zone 0
0.885651024926791,14000,123.99114348975074,0.885651024926791,14000,123.99114348975074,0,0,0,0.885651024926791,123.99114348975074,0,0,0,Zone 1
1.0927790872080565,14000,152.98907220912793,1.0927790872080565,14000,152.98907220912793,0,0,0,0.8213699021498464,114.9917863009785,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
0,1,0,0,1,0,0,1,0,0,0,0,1,0,Collection Zone
0.8142275551746304,14000,113.99185772444825,0.8142275551746304,14000,113.99185772444825,0,0,0,0.8142275551746304,113.99185772444825,0,0,0,Zone 0
1.271337761588458,14000,177.98728662238412,1.271337761588458,14000,177.98728662238412,0,0,0,0.885651024926791,123.99114348975074,0,0,0,Zone 1
1.4927505178201557,14000,208.9850724948218,1.4927505178201557,14000,208.9850724948218,0,0,0,0.8213699021498464,114.9917863009785,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
0,1,0,0,1,0,0,1,0,0,0,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
0.8070852081994144,14000,112.99192914791801,0.8070852081994144,14000,112.99192914791801,0,0,0,0.8070852081994144,112.99192914791801,0,0,0,Zone 1
1.264195414613242,14000,176.98735804585385,1.264195414613242,14000,176.98735804585385,0,0,0,0.8785086779515748,122.99121491322047,0,0,0,Zone 2
1.4856081708449396,14000,207.98514391829156,1.4856081708449396,14000,207.98514391829156,0,0,0,0.8213699021498464,114.9917863009785,0,0,0,Zone 3
0,1,0,0,1,0,0,1,0,0,0,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
1.1927719448610814,14000,166.9880722805514,1.1927719448610814,14000,166.9880722805514,0,0,0,0.7928005142489822,110.99207199485751,0,0,0,Zone 1
1.8998642954074707,14000,265.9810013570459,1.8998642954074707,14000,265.9810013570459,0,0,0,0.8785086779515748,122.99121491322047,0,0,0,Zone 2
1.7784443968287977,14000,248.9822155560317,1.7784443968287977,14000,248.9822155560317,0,0,0,0.8142275551746304,113.99185772444825,0,0,0,Zone 3
0,1,0,0,1,0,0,1,0,0,0,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
1.1856295978858653,14000,165.98814370402116,1.1856295978858653,14000,165.98814370402116,0,0,0,0.7856581672737663,109.99214341832727,0,0,0,Zone 1
1.8641525605313907,14000,260.98135847439465,1.8641525605313907,14000,260.98135847439465,0,0,0,0.8785086779515748,122.99121491322047,0,0,0,Zone 2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 3
1.7784443968287977,14001,249,1.7784443968287977,14001,249,0,1,0,0.8142275551746304,114,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 1
1.1713449039354331,14000,163.98828655096065,1.1713449039354331,14000,163.98828655096065,0,0,0,0.7713734733233341,107.99228626526677,0,0,0,Zone 2
1.8355831726305265,14000,256.9816441682737,1.8355831726305265,14000,256.9816441682737,0,0,0,0.8570816370259268,119.99142918362975,0,0,0,Zone 3
1.7784443968287977,14001,249,1.7784443968287977,14001,249,0,1,0,0.8142275551746304,114,0,1,0,Collection Zone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zone 1
