"","x","y","z","interaction","time","zone"
"33",5.9990039267245,234.006046893198,12,"Host 0[*]",0,0
"34",37.9910016725713,205.995799423208,4,"Host 0[*]",0,0
"35",22.0078292030651,242.009182847162,20,"Host 0[*]",0,0
"36",30.0017673822643,257.999664847523,24,"Host 0[*]",0,0
"37",26.0004404907217,390.001097491281,0,"Host 0[*]",0,0
"38",37.99505963188,145.996121600326,12,"Host 0[*]",0,0
"39",25.9962459456937,154.003394406278,24,"Host 0[*]",0,0
"40",2.0026410031004,345.99584587477,24,"Host 0[*]",0,0
"41",34.0039218425124,265.995214383284,0,"Host 0[*]",0,0
"42",30.0011035851261,258.003261845022,0,"Host 0[*]",0,0
"43",29.9994794702645,145.997162471388,16,"Host 0[*]",0,0
"44",5.99725429335048,17.992827197597,24,"Host 0[*]",0,0
"45",2.00488851188277,129.996242876811,24,"Host 0[*]",0,0
"46",30.0009849396755,382.004703857689,16,"Host 0[*]",0,0
"47",10.0070631791218,218.003858735133,24,"Host 0[*]",0,0
"48",29.9990159395394,250.0020137831,16,"Host 0[*]",0,0
"49",17.9977516339505,114.000883395163,8,"Host 0[*]",0,0
"50",38.0038874326406,93.9984352616366,8,"Host 0[*]",0,0
"51",5.99688257238416,266.006251992763,8,"Host 0[*]",0,0
"52",6.0067008466667,217.996336726037,12,"Host 0[*]",0,0
"53",18.0059971279711,289.997015305207,0,"Host 0[*]",0,0
"54",2.00356200594213,25.9999407758912,16,"Host 0[*]",0,0
"55",21.9953914394747,238.002036394548,12,"Host 0[*]",0,0
"56",14.0009257532486,290.001350665667,12,"Host 0[*]",0,0
"57",5.99921534634537,273.996976316374,24,"Host 0[*]",0,0
"58",18.0011056396049,309.99992379987,12,"Host 0[*]",0,0
"59",34.0038677099668,185.996984099793,20,"Host 0[*]",0,0
"60",5.99421482235537,5.99520544306709,8,"Host 0[*]",0,0
"61",10.0034456182352,73.9965254544723,4,"Host 0[*]",0,0
"62",26.0035882314845,110.003968369526,16,"Host 0[*]",0,0
"63",1.99345922361833,293.99972624508,20,"Host 0[*]",0,0
"64",26.0030066543238,54.0033693004301,4,"Host 0[*]",0,0
"65",9.99943578937604,134.004829261343,16,"Host 0[*]",0,0
"66",33.999318789675,94.0044984189176,0,"Host 0[*]",0,0
"67",25.9969027274561,186.0039486771,8,"Host 0[*]",0,0
"68",29.992828028486,1.99998787747714,24,"Host 0[*]",0,0
"69",2.00260539635119,69.9940815719524,24,"Host 0[*]",0,0
"70",14.0011386230202,77.9978526972611,4,"Host 0[*]",0,0
"71",14.0041523076746,198.004019904254,20,"Host 0[*]",0,0
"72",9.99559242545605,34.0107564792494,16,"Host 0[*]",0,0
"73",14.0019225563083,186.001300120631,24,"Host 0[*]",0,0
"74",34.0036653230333,254.005759246727,12,"Host 0[*]",0,0
"75",34.0068263612305,18.0041328335628,24,"Host 0[*]",0,0
"76",6.0022605806772,386.002529387885,24,"Host 0[*]",0,0
"77",10.0029877729444,386.002981584005,0,"Host 0[*]",0,0
"78",21.999852935065,33.9905012050807,20,"Host 0[*]",0,0
"79",25.9991001982632,278.007569860753,24,"Host 0[*]",0,0
"80",6.00045633855404,61.9986441735711,24,"Host 0[*]",0,0
"81",5.99931916376656,86.0005144515494,8,"Host 0[*]",0,0
"82",29.9988502414681,262.00237712223,16,"Host 0[*]",0,0
"83",5.9989778548332,98.0003342833596,8,"Host 0[*]",0,0
"84",17.9961780985739,350.001262883859,4,"Host 0[*]",0,0
"85",21.9972447219283,206.001982265146,16,"Host 0[*]",0,0
"86",2.00097603725001,322.00773116144,24,"Host 0[*]",0,0
"87",6.00230760701156,353.996625778599,24,"Host 0[*]",0,0
"88",2.00194105801068,21.9955092239857,24,"Host 0[*]",0,0
"89",6.00177633957389,322.002371624095,16,"Host 0[*]",0,0
"90",1.99831930993872,354.007193445598,12,"Host 0[*]",0,0
"91",17.9989528576071,114.001870526213,20,"Host 0[*]",0,0
"92",26.0012171372081,265.999588956178,16,"Host 0[*]",0,0
"93",5.9992156214599,78.0005138355232,4,"Host 0[*]",0,0
"94",14.0050444536898,334.002773950729,8,"Host 0[*]",0,0
"95",25.993674419177,122.000902734693,12,"Host 0[*]",0,0
"96",26.0041485939277,130.001658188536,24,"Host 0[*]",0,0
"97",21.9990630343176,114.000307637771,24,"Host 0[*]",0,0
"98",21.9999119180617,274.000813550679,16,"Host 0[*]",0,0
"99",22.0064274885459,258.003237341205,12,"Host 0[*]",0,0
"100",18.0044479522632,222.001597923751,0,"Host 0[*]",0,0
"101",26.0028813533743,290.009584705265,8,"Host 0[*]",0,0
"102",5.99448634970527,101.991202768826,24,"Host 0[*]",0,0
"103",26.0034244317964,321.99781949735,24,"Host 0[*]",0,0
"104",34.0103540700844,186.003625916834,16,"Host 0[*]",0,0
"105",38.0001490588322,165.996690646968,16,"Host 0[*]",0,0
"106",9.99803869741013,205.999276607622,16,"Host 0[*]",0,0
"107",9.99698259649312,226.006799187589,4,"Host 0[*]",0,0
"108",14.002512213241,293.999628004656,24,"Host 0[*]",0,0
"109",9.99851666359656,190.001933645864,24,"Host 0[*]",0,0
"110",18.0000513756337,69.996651584813,24,"Host 0[*]",0,0
"111",13.9990245080061,9.99764104953668,4,"Host 0[*]",0,0
"112",25.9960749386297,94.0059002541334,4,"Host 0[*]",0,0
"113",30.0044283699397,209.993485690575,24,"Host 0[*]",0,0
"114",25.99707195673,13.9949606577233,24,"Host 0[*]",0,0
"115",21.995151587123,17.9977840959476,0,"Host 0[*]",0,0
"116",13.9997769393643,269.996218527182,20,"Host 0[*]",0,0
"117",38.0027649427954,342.002769568797,24,"Host 0[*]",0,0
"118",26.0053810497449,321.99637465063,4,"Host 0[*]",0,0
"119",14.0025684536227,110.001069431039,24,"Host 0[*]",0,0
"120",29.994020443001,34.0017572352601,8,"Host 0[*]",0,0
"121",22.0054822281387,154.007198307229,20,"Host 0[*]",0,0
"122",26.0081697680304,173.995852836074,20,"Host 0[*]",0,0
"123",5.99706319608048,134.004404209505,16,"Host 0[*]",0,0
"124",18.004195944317,270.000915031789,0,"Host 0[*]",0,0
"125",26.0000412081896,81.9999295726945,12,"Host 0[*]",0,0
"126",22.0083153790364,154.006733516144,16,"Host 0[*]",0,0
"127",38.003059599662,117.993161052898,4,"Host 0[*]",0,0
"128",21.9952263553583,70.0058419939334,24,"Host 0[*]",0,0
"129",1.99997112196258,354.004423032055,8,"Host 0[*]",0,0
"130",14.0051766696471,318.000772410218,20,"Host 0[*]",0,0
"131",38.0094391554447,174.002870149123,16,"Host 0[*]",0,0
"132",13.9946402639982,209.998386100108,20,"Host 0[*]",0,0
"133",33.99808511821,298.00073510494,24,"Host 0[*]",0,0
"134",22.0012263547199,322.003551842672,20,"Host 0[*]",0,0
"135",22.0021097893864,334.002596419312,8,"Host 0[*]",0,0
"136",13.9947557466353,249.995950258027,16,"Host 0[*]",0,0
"137",2.00209838706011,365.994437756472,0,"Host 0[*]",0,0
"138",30.0063094048191,226.006408086467,4,"Host 0[*]",0,0
"139",22.001518771451,174.001725573502,12,"Host 0[*]",0,0
"140",34.0000467633722,278.000088198002,8,"Host 0[*]",0,0
"141",6.00331961192055,6.00109477522845,4,"Host 0[*]",0,0
"142",2.00747452795518,18.002872203025,4,"Host 0[*]",0,0
"143",10.0013840723313,149.999297809606,20,"Host 0[*]",0,0
"144",29.9998461111433,373.999727552979,4,"Host 0[*]",0,0
"145",13.9989301350723,78.0004442582263,20,"Host 0[*]",0,0
"146",14.0023128160726,202.001851243683,4,"Host 0[*]",0,0
"147",9.9994439636071,70.0024596971509,8,"Host 0[*]",0,0
"148",29.9967132357512,257.995534012215,20,"Host 0[*]",0,0
"149",22.0039220131657,17.9965832801763,4,"Host 0[*]",0,0
"150",5.99643695298708,325.999550151949,20,"Host 0[*]",0,0
"151",26.0045603621026,237.996212372851,4,"Host 0[*]",0,0
"152",5.99830610516993,370.000315732371,24,"Host 0[*]",0,0
"153",30.0024759073875,278.004274446399,16,"Host 0[*]",0,0
"154",2.00140995130065,125.992444270499,24,"Host 0[*]",0,0
"155",6.00645910731073,33.9976622702994,20,"Host 0[*]",0,0
"156",38.001480637206,34.0011609889432,24,"Host 0[*]",0,0
"157",34.0038565775153,394.0091998047,8,"Host 0[*]",0,0
"158",5.99562343302433,114.002213763977,24,"Host 0[*]",0,0
"159",5.99889971970894,210.004926034522,0,"Host 0[*]",0,0
"160",9.99698398309179,42.0032680535702,20,"Host 0[*]",0,0
"161",21.9932694177879,26.0018923495908,8,"Host 0[*]",0,0
"162",22.0026401885522,386.003163961636,20,"Host 0[*]",0,0
"163",18.0020530719933,146.002136531014,20,"Host 0[*]",0,0
"164",18.0028023704881,386.007608379057,20,"Host 0[*]",0,0
"165",5.99692974616825,170.001570146124,4,"Host 0[*]",0,0
"166",5.99956185417875,333.997546883802,8,"Host 0[*]",0,0
"167",17.9936412712062,129.999956216488,16,"Host 0[*]",0,0
"168",29.9982813967533,326.001517098547,8,"Host 0[*]",0,0
"169",22.0024646031707,397.993462115402,0,"Host 0[*]",0,0
"170",14.0122441067296,158.001482777257,12,"Host 0[*]",0,0
"171",26.0001094511584,245.997335454095,24,"Host 0[*]",0,0
"172",22.0000381670166,21.9993794426195,12,"Host 0[*]",0,0
"173",22.0067950348562,41.9984250877954,12,"Host 0[*]",0,0
"174",30.006627765367,6.00017780619123,8,"Host 0[*]",0,0
"175",6.00168117181563,346.007393994361,24,"Host 0[*]",0,0
"176",38.0016202413659,326.003727580866,4,"Host 0[*]",0,0
"177",25.996492154726,385.995579348366,4,"Host 0[*]",0,0
"178",17.9946485710182,258.001421224257,8,"Host 0[*]",0,0
"179",21.9957067280044,294.000697716544,8,"Host 0[*]",0,0
"180",25.9990283832358,17.9969016748526,24,"Host 0[*]",0,0
"181",10.0026500334429,269.996913931608,8,"Host 0[*]",0,0
"182",29.9997992020665,118.005472688366,20,"Host 0[*]",0,0
"183",38.0018195025298,81.9998729750566,4,"Host 0[*]",0,0
"184",37.9955506240158,154.0008601518,20,"Host 0[*]",0,0
"185",29.9976922060086,190.000653411593,20,"Host 0[*]",0,0
"186",29.9980242940653,309.999987939326,20,"Host 0[*]",0,0
"187",13.9987173810627,261.997766396707,20,"Host 0[*]",0,0
"188",2.00009931516685,350.00088146629,16,"Host 0[*]",0,0
"189",34.0061696444372,37.9941399322686,20,"Host 0[*]",0,0
"190",14.0008369926903,237.999721018929,12,"Host 0[*]",0,0
"191",18.0051787004961,65.9968397299185,20,"Host 0[*]",0,0
"192",10.003551724615,74.0070019083879,24,"Host 0[*]",0,0
"193",5.99697261643449,369.994466039365,16,"Host 0[*]",0,0
"194",21.9986214249048,374.001957544924,16,"Host 0[*]",0,0
"195",5.99932201544133,77.9948592597182,8,"Host 0[*]",0,0
"196",18.0020895124204,345.99997463842,12,"Host 0[*]",0,0
"197",14.0068429747787,81.9984210085865,16,"Host 0[*]",0,0
"198",5.99792207982603,213.994662966105,12,"Host 0[*]",0,0
"199",18.0040149441523,241.995991741097,8,"Host 0[*]",0,0
"200",34.0005132590024,26.0029756882363,8,"Host 0[*]",0,0
"201",14.0000075777256,394.000140119444,12,"Host 0[*]",0,0
"202",37.9984452357259,218.00443534825,16,"Host 0[*]",0,0
"203",18.0049224329929,210.005642035301,24,"Host 0[*]",0,0
"204",5.99640174002286,258.001057656515,0,"Host 0[*]",0,0
"205",30.0018239778706,266.004714663488,24,"Host 0[*]",0,0
"206",17.9996006786331,197.995996987401,12,"Host 0[*]",0,0
"207",17.9988567585943,93.9944787978435,12,"Host 0[*]",0,0
"208",13.9983432905361,354.009173029887,8,"Host 0[*]",0,0
"209",14.0028983047857,265.998867722631,16,"Host 0[*]",0,0
"210",22.0038700573313,226.005779299022,8,"Host 0[*]",0,0
"211",5.99698523435864,58.0086367079999,24,"Host 0[*]",0,0
"212",6.00494461431239,301.999691399635,8,"Host 0[*]",0,0
"213",18.0035427145308,321.997243644416,0,"Host 0[*]",0,0
"214",38.0067437887825,357.992485075485,20,"Host 0[*]",0,0
"215",2.00270364579731,298.001485562287,8,"Host 0[*]",0,0
"216",2.00276182339469,246.001204595087,20,"Host 0[*]",0,0
"217",33.9935616295487,334.004421963985,0,"Host 0[*]",0,0
"218",29.9959687840075,17.9996954295669,24,"Host 0[*]",0,0
"219",5.99697674549484,109.998707580916,24,"Host 0[*]",0,0
"220",29.9914984883793,165.998952633336,4,"Host 0[*]",0,0
"221",21.9998165086075,9.9970756462649,4,"Host 0[*]",0,0
"222",5.99767794112988,141.998919603354,4,"Host 0[*]",0,0
"223",25.998800510511,297.996279374717,24,"Host 0[*]",0,0
"224",1.99842307004282,82.0028650814285,16,"Host 0[*]",0,0
"225",25.9986622975531,297.997415072701,20,"Host 0[*]",0,0
"226",14.0011879743213,241.999728217339,12,"Host 0[*]",0,0
"227",37.9981037323817,345.999599106654,0,"Host 0[*]",0,0
"228",30.0012013266947,138.003320286432,4,"Host 0[*]",0,0
"229",33.9962855605129,349.995197800044,20,"Host 0[*]",0,0
"230",29.9973675866811,97.9981075019942,24,"Host 0[*]",0,0
"231",22.0065343296929,169.997313633931,16,"Host 0[*]",0,0
"232",14.0036992967269,234.009092400906,20,"Host 0[*]",0,0
"233",1.99597533892984,37.9965536144428,16,"Host 0[*]",0,0
"234",33.9977027252894,274.002598618351,24,"Host 0[*]",0,0
"235",2.00206685951004,166.001157761837,16,"Host 0[*]",0,0
"236",5.99998714713287,70.0030558501471,8,"Host 0[*]",0,0
"237",9.99304581135234,377.99865930393,16,"Host 0[*]",0,0
"238",34.0011588059362,9.99466014066006,4,"Host 0[*]",0,0
"239",9.99805938264667,193.999165143763,4,"Host 0[*]",0,0
"240",21.9925281867067,321.999762457542,0,"Host 0[*]",0,0
"241",13.9992286977247,65.9980684025619,4,"Host 0[*]",0,0
"242",10.0004857087713,97.9954393136506,16,"Host 0[*]",0,0
"243",21.9988583854503,109.994085597479,24,"Host 0[*]",0,0
"244",29.9979015591213,353.994948176387,8,"Host 0[*]",0,0
"245",37.9945249172217,13.996575787547,4,"Host 0[*]",0,0
"246",29.9964503130257,302.002365018782,4,"Host 0[*]",0,0
"247",10.0034848063976,50.0093948312777,8,"Host 0[*]",0,0
"248",5.99777978453445,162.003954209767,8,"Host 0[*]",0,0
"249",26.0061261716173,173.996223650563,24,"Host 0[*]",0,0
"250",14.0020844233674,341.995381393022,0,"Host 0[*]",0,0
"251",14.001064313987,361.996996865833,20,"Host 0[*]",0,0
"252",5.99772264035817,130.002094159312,24,"Host 0[*]",0,0
"253",29.9958744302037,178.003690984215,4,"Host 0[*]",0,0
"254",22.0036550779285,97.9994474993744,16,"Host 0[*]",0,0
"255",25.9997832439799,114.008610931287,12,"Host 0[*]",0,0
"256",30.0004433060752,77.9989744978124,8,"Host 0[*]",0,0
"257",18.0045869154353,81.9963176729793,12,"Host 0[*]",0,0
"258",33.9944217273863,82.0058774375461,8,"Host 0[*]",0,0
"259",33.9973086872126,2.0017700755086,4,"Host 0[*]",0,0
"260",22.0039729265,169.998424025321,8,"Host 0[*]",0,0
"261",5.99639325139663,146.000820711933,8,"Host 0[*]",0,0
"262",2.00338226743844,33.9921276984229,20,"Host 0[*]",0,0
"263",37.9979818700119,214.00126452025,12,"Host 0[*]",0,0
"264",37.9980381264298,221.999428530204,24,"Host 0[*]",0,0
"265",33.9979240537733,9.99570607545284,24,"Host 0[*]",0,0
"266",10.0010338669663,249.997167652275,0,"Host 0[*]",0,0
"267",2.00113702730619,65.9975760230627,4,"Host 0[*]",0,0
"268",29.99972598047,261.996266061039,8,"Host 0[*]",0,0
"269",17.9978232015057,357.999512270092,0,"Host 0[*]",0,0
"270",25.9990274474973,126.003101330376,4,"Host 0[*]",0,0
"271",17.998264846193,121.997152968697,4,"Host 0[*]",0,0
"272",25.9972512805348,121.997812346036,24,"Host 0[*]",0,0
"273",18.0026332338532,45.9990602814209,12,"Host 0[*]",0,0
"274",1.99880025720945,214.005822702556,0,"Host 0[*]",0,0
"275",13.9970319057915,178.000900014433,0,"Host 0[*]",0,0
"276",21.9991410177032,138.002785974352,8,"Host 0[*]",0,0
"277",21.9964751570247,133.993744580407,4,"Host 0[*]",0,0
"278",26.0057840486208,301.998575161613,12,"Host 0[*]",0,0
"279",30.0007389134111,226.001353729907,0,"Host 0[*]",0,0
"280",26.0046349907574,321.999004490033,12,"Host 0[*]",0,0
"281",14.0002253133113,146.006146738524,12,"Host 0[*]",0,0
"282",2.00488330218685,246.005434497536,4,"Host 0[*]",0,0
"283",22.0017812837978,385.990111298079,4,"Host 0[*]",0,0
"284",37.9974027308072,314.001773146351,24,"Host 0[*]",0,0
"285",18.0094833361184,161.999509761444,0,"Host 0[*]",0,0
"286",30.0024224015446,285.99630385159,20,"Host 0[*]",0,0
"287",30.0024272089753,398.002362520216,8,"Host 0[*]",0,0
"288",21.9959650240438,321.997926965727,16,"Host 0[*]",0,0
"289",9.9974036604087,118.001858369953,4,"Host 0[*]",0,0
"290",10.0029838763235,294.004426118908,20,"Host 0[*]",0,0
"291",1.99976280094228,98.0045498103202,8,"Host 0[*]",0,0
"292",22.0091628817037,126.001444585602,8,"Host 0[*]",0,0
"293",37.9994212701884,154.003442764117,12,"Host 0[*]",0,0
"294",1.99789217481661,238.001899871196,12,"Host 0[*]",0,0
"295",25.9982004258037,266.005863845431,12,"Host 0[*]",0,0
"296",1.99858436894633,278.001234505307,16,"Host 0[*]",0,0
"297",22.0059526915481,358.002837603756,4,"Host 0[*]",0,0
"298",1.99828351201778,173.997439445178,4,"Host 0[*]",0,0
"299",21.997031196073,225.991107372331,20,"Host 0[*]",0,0
"300",33.9955166485579,14.0053596905198,4,"Host 0[*]",0,0
"301",9.99762667826263,113.992794318011,4,"Host 0[*]",0,0
"302",10.0056787193427,262.001449364194,20,"Host 0[*]",0,0
"303",22.0039468100736,21.9960196525106,24,"Host 0[*]",0,0
"304",14.0011101848293,114.003394095543,0,"Host 0[*]",0,0
"305",21.9975788932738,202.002294775282,24,"Host 0[*]",0,0
"306",26.0034603128667,257.998780814052,24,"Host 0[*]",0,0
"307",34.005594382527,126.0007109062,24,"Host 0[*]",0,0
"308",21.9945460921147,141.995230121281,12,"Host 0[*]",0,0
"309",6.00544008242305,281.996002718992,16,"Host 0[*]",0,0
"310",22.001596692075,118.005664504605,24,"Host 0[*]",0,0
"311",30.0018214425497,125.996311966955,20,"Host 0[*]",0,0
"312",13.9995347403213,49.9978180327438,8,"Host 0[*]",0,0
"313",6.00280984907215,10.0016306395649,12,"Host 0[*]",0,0
"314",22.0075065437394,150.004189570449,16,"Host 0[*]",0,0
"315",6.00119250918249,389.996980497006,24,"Host 0[*]",0,0
"316",6.00163851019378,366.003585178472,24,"Host 0[*]",0,0
"317",29.9931614364823,305.997733539717,4,"Host 0[*]",0,0
"318",29.9975899050209,221.999205863184,24,"Host 0[*]",0,0
"319",18.0039232671846,18.0033890311173,4,"Host 0[*]",0,0
"320",13.9973851272688,169.997010521632,24,"Host 0[*]",0,0
"321",18.0049355555256,293.997011778102,16,"Host 0[*]",0,0
"322",14.0017854066559,218.002437188939,4,"Host 0[*]",0,0
"323",18.004486002177,382.004814343848,16,"Host 0[*]",0,0
"324",38.0005210782002,82.0038155487316,16,"Host 0[*]",0,0
"325",13.9994580611735,22.0024154635111,20,"Host 0[*]",0,0
"326",26.0070285082192,289.993424969588,16,"Host 0[*]",0,0
"327",13.998747421147,10.0047037472002,0,"Host 0[*]",0,0
"328",2.00087844295394,154.002755674111,4,"Host 0[*]",0,0
"329",21.9998031504607,21.9912396601657,4,"Host 0[*]",0,0
"330",34.0006576699943,225.997353550563,24,"Host 0[*]",0,0
"331",34.0080650272978,285.991316884675,8,"Host 0[*]",0,0
"332",10.0088866774928,173.994564457772,0,"Host 0[*]",0,0
"333",33.9935011450138,109.999718172667,24,"Host 0[*]",0,0
"334",2.0063884011956,297.997500963139,0,"Host 0[*]",0,0
"335",2.00512210327793,382.001490194759,8,"Host 0[*]",0,0
"336",26.0040647895996,74.0014437198442,12,"Host 0[*]",0,0
"337",38.002819767678,342.000470607779,20,"Host 0[*]",0,0
"338",17.9980317921396,10.0024837869257,0,"Host 0[*]",0,0
"339",9.9929627634739,302.004407788959,20,"Host 0[*]",0,0
"340",29.9994440573422,354.00093316771,24,"Host 0[*]",0,0
"341",26.0008110283232,394.000034000115,24,"Host 0[*]",0,0
"342",33.9978624796293,165.996249207171,4,"Host 0[*]",0,0
"343",10.0055477494827,374.00630967902,12,"Host 0[*]",0,0
"344",6.00551688703921,17.9917668029587,8,"Host 0[*]",0,0
"345",34.0011768470097,238.006130949813,8,"Host 0[*]",0,0
"346",29.9923937087515,186.004597581392,20,"Host 0[*]",0,0
"347",2.00501047334179,146.006374307802,20,"Host 0[*]",0,0
"348",2.00269416591241,205.997031247794,8,"Host 0[*]",0,0
"349",30.0038336559932,82.0010129717323,24,"Host 0[*]",0,0
"350",17.9965503488,50.0019962154554,12,"Host 0[*]",0,0
"351",46,1,2,"Host -> Eviscerator",2,1
"352",51,1,2,"Host -> Eviscerator",2,1
"353",74,1,2,"Eviscerator -> Host",2,1
"354",79,1,2,"Eviscerator -> Host",2,1
"355",83,1,2,"Host -> Eviscerator",2,1
"356",98,1,2,"Host -> Eviscerator",2,1
"357",107,1,2,"Eviscerator -> Host",2,1
"358",111,1,2,"Eviscerator -> Host",2,1
"359",126,1,2,"Eviscerator -> Host",2,1
"360",130,1,2,"Host -> Eviscerator",2,1
"361",139,1,2,"Host -> Eviscerator",2,1
"362",154,1,2,"Eviscerator -> Host",2,1
"363",158,1,2,"Eviscerator -> Host",2,1
"364",173,1,2,"Host -> Eviscerator",2,1
"365",182,1,2,"Eviscerator -> Host",2,1
"366",186,1,2,"Eviscerator -> Host",2,1
"367",191,1,2,"Host -> Eviscerator",2,1
"368",195,1,2,"Eviscerator -> Host",2,1
"369",213,1,2,"Host -> Eviscerator",2,1
"370",219,1,2,"Eviscerator -> Host",2,1
"371",223,1,2,"Eviscerator -> Host",2,1
"372",229,1,2,"Eviscerator -> Host",2,1
"373",238,1,2,"Host -> Eviscerator",2,1
"374",240,1,2,"Host -> Eviscerator",2,1
"375",241,1,2,"Eviscerator -> Host",2,1
"376",247,1,2,"Eviscerator -> Host",2,1
"377",257,1,2,"Eviscerator -> Host",2,1
"378",266,1,2,"Eviscerator -> Host",2,1
"379",268,1,2,"Eviscerator -> Host",2,1
"380",269,1,2,"Eviscerator -> Host",2,1
"381",272,1,2,"Host -> Eviscerator",2,1
"382",285,1,2,"Eviscerator -> Host",2,1
"383",286,1,2,"Host -> Eviscerator",2,1
"384",295,1,2,"Host -> Eviscerator",2,1
"385",297,1,2,"Eviscerator -> Host",2,1
"386",300,1,2,"Host -> Eviscerator",2,1
"387",314,1,2,"Eviscerator -> Host",2,1
"388",323,1,2,"Eviscerator -> Host",2,1
"389",324,1,2,"Eviscerator -> Host",2,1
"390",328,1,2,"Eviscerator -> Host",2,1
"391",342,1,2,"Eviscerator -> Host",2,1
"392",346,1,2,"Host -> Eviscerator",2,1
"393",347,1,2,"Host -> Eviscerator",2,1
"394",351,1,2,"Eviscerator -> Host",2,1
"395",356,1,2,"Eviscerator -> Host",2,1
"396",370,1,2,"Eviscerator -> Host",2,1
"397",374,1,2,"Eviscerator -> Host",2,1
"398",375,1,2,"Eviscerator -> Host",2,1
"399",376,1,2,"Host -> Eviscerator",2,1
"400",379,1,2,"Eviscerator -> Host",2,1
"401",384,1,2,"Eviscerator -> Host",2,1
"402",391,1,2,"Host -> Eviscerator",2,1
"403",403,1,2,"Eviscerator -> Host",2,1
"404",404,1,2,"Host -> Eviscerator",2,1
"405",408,1,2,"Host -> Eviscerator",2,1
"406",412,1,2,"Eviscerator -> Host",2,1
"407",419,1,2,"Eviscerator -> Host",2,1
"408",432,1,2,"Eviscerator -> Host",2,1
"409",436,1,2,"Eviscerator -> Host",2,1
"410",447,1,2,"Eviscerator -> Host",2,1
"411",464,1,2,"Eviscerator -> Host",2,1
"412",468,1,2,"Host -> Eviscerator",2,1
"413",488,1,2,"Eviscerator -> Host",2,1
"414",492,1,2,"Eviscerator -> Host",2,1
"415",494,1,2,"Host -> Eviscerator",2,1
"416",496,1,2,"Eviscerator -> Host",2,1
"417",505,1,2,"Host -> Eviscerator",2,1
"418",516,1,2,"Eviscerator -> Host",2,1
"419",520,1,2,"Eviscerator -> Host",2,1
"420",522,1,2,"Host -> Eviscerator",2,1
"421",524,1,2,"Eviscerator -> Host",2,1
"422",533,1,2,"Eviscerator -> Host",2,1
"423",534,1,2,"Host -> Eviscerator",2,1
"424",546,1,2,"Host -> Eviscerator",2,1
"425",548,1,2,"Host -> Eviscerator",2,1
"426",549,1,2,"Host -> Eviscerator",2,1
"427",550,1,2,"Eviscerator -> Host",2,1
"428",552,1,2,"Eviscerator -> Host",2,1
"429",555,1,2,"Host -> Eviscerator",2,1
"430",559,1,2,"Host -> Eviscerator",2,1
"431",561,1,2,"Eviscerator -> Host",2,1
"432",562,1,2,"Eviscerator -> Host",2,1
"433",571,1,2,"Host -> Eviscerator",2,1
"434",574,1,2,"Eviscerator -> Host",2,1
"435",578,1,2,"Eviscerator -> Host",2,1
"436",583,1,2,"Host -> Eviscerator",2,1
"437",587,1,2,"Eviscerator -> Host",2,1
"438",590,1,2,"Eviscerator -> Host",2,1
"439",602,1,2,"Host -> Eviscerator",2,1
"440",603,1,2,"Host -> Eviscerator",2,1
"441",609,1,2,"Host -> Eviscerator",2,1
"442",611,1,2,"Eviscerator -> Host",2,1
"443",615,1,2,"Eviscerator -> Host",2,1
"444",616,1,2,"Host -> Eviscerator",2,1
